uid,caption,image_path
677c2aa52609464abe477d0ec3a2f406,A rocky terrain with a large flat surface featuring faint red markings and small patches of vegetation.,data/processed/images/677c2aa52609464abe477d0ec3a2f406.png
cb9de2ea99e1437ba8d5c8d6dab9ffb6,"A pixelated, circular object resembling a green eye with a dark vertical slit pupil and a bluish outer rim.",data/processed/images/cb9de2ea99e1437ba8d5c8d6dab9ffb6.png
0e5d70d8e99445eeb6591417433084a4,A simple rectangular brick building with a pitched blue roof featuring diagonal white stripes.,data/processed/images/0e5d70d8e99445eeb6591417433084a4.png
3260b4a1e6c045e5b8dfbdc61cf11d3b,A decorative framed wall relief with intricate carvings and ornamental patterns on a white base with yellow accents.,data/processed/images/3260b4a1e6c045e5b8dfbdc61cf11d3b.png
e8481e5748814d4fbd26efb66bb9a601,Corner scene formed by two walls displaying cartoonish skull graffiti and street elements like a lamppost and railing.,data/processed/images/e8481e5748814d4fbd26efb66bb9a601.png
441f85873b1d4eccab06a53496551553,"A flat, rectangular base with a small, irregular raised section near one edge.",data/processed/images/441f85873b1d4eccab06a53496551553.png
060d72d4d3074478a8bfb2c3077d332d,"A stone sundial with a broad base, a slanted top surface, and a stylized fleur-de-lis ornament on top.",data/processed/images/060d72d4d3074478a8bfb2c3077d332d.png
08b49a46ae464b60ae0fde6430be6d20,A metallic tetrahedron with smooth surfaces and sharp edges.,data/processed/images/08b49a46ae464b60ae0fde6430be6d20.png
1ed463057c0240aaa217d3b3cbe17c16,A tall rectangular column with two protruding platforms and an internal spiral staircase connecting the platforms.,data/processed/images/1ed463057c0240aaa217d3b3cbe17c16.png
25df8db3025447dd975dcd893690b2b3,"A section of a concrete structure with a red-painted side and a flat, textured top surface.",data/processed/images/25df8db3025447dd975dcd893690b2b3.png
8abddaf95c184774821716432e2902d5,A white rectangular prism with a circular cutout on the top face.,data/processed/images/8abddaf95c184774821716432e2902d5.png
71b407c879934df281dc2de8d2decaa2,"A futuristic tank with a solid tracked base, armored body, and a robotic turret featuring a large, segmented translucent sensor or weapon unit mounted on top.",data/processed/images/71b407c879934df281dc2de8d2decaa2.png
1905c680476e47e8b8748c47d5862d00,"A bottle with a long, twisted, narrow neck.",data/processed/images/1905c680476e47e8b8748c47d5862d00.png
dbf1784cc43c457b860a8c4fc1c9937e,"A rectangular brick building with a tall central chimney, blue roofing framework, and an exposed wooden truss roof structure inside.",data/processed/images/dbf1784cc43c457b860a8c4fc1c9937e.png
8354bb38a11749d49203d0e2293611fd,"A pink and green flower with spikes, featuring insect and robot elements.",data/processed/images/8354bb38a11749d49203d0e2293611fd.png
419231bc7fbe4f5e8c7e1146386fbf36,White bowl-shaped ceiling light.,data/processed/images/419231bc7fbe4f5e8c7e1146386fbf36.png
8120f9db9b384d81822cf5ed3a19c0b3,"A small, partially ruined stone structure with thick walls and two large beams spanning across the top, situated on rocky ground with some moss or grass.",data/processed/images/8120f9db9b384d81822cf5ed3a19c0b3.png
a0773cb24bb94eb69e87a8eaeda65aaa,An open book with a green page featuring a winding white path and a thin black line crossing the page diagonally.,data/processed/images/a0773cb24bb94eb69e87a8eaeda65aaa.png
514b2b542f7c4514a88453237d91ebbb,"A treasure hoard inside a stone chamber contains piles of gold, chests, a throne, barrels, a boat, lanterns, and scattered coins and scrolls.",data/processed/images/514b2b542f7c4514a88453237d91ebbb.png
10b19b9647544e73ad3766d01dbbc4f4,"A small village with trees, buildings, and a house on a hill.",data/processed/images/10b19b9647544e73ad3766d01dbbc4f4.png
c2ffaf5ef6ae4b438144adebf1cbb7ce,"A small, detailed miniature room with a chair, desk, and wall decorations, positioned on a large, plain square base.",data/processed/images/c2ffaf5ef6ae4b438144adebf1cbb7ce.png
2238307e23e142fd974717cba5fae594,Small fabric pouch with a colorful abstract pattern and a black zipper on top.,data/processed/images/2238307e23e142fd974717cba5fae594.png
eb8f5fe5bda44d8a93e586e7c16dd187,"A simple house with grey brick walls, a bright blue slanted roof, a red chimney, and an open rectangular frame on the roof.",data/processed/images/eb8f5fe5bda44d8a93e586e7c16dd187.png
e97357857cf44fc5bd225051e5ae49d5,"A large industrial platform or dock structure with stair railings and a raised, curved section on one side.",data/processed/images/e97357857cf44fc5bd225051e5ae49d5.png
18f1a731757f488ba5187b7a310e9c63,A complex cubic structure with protruding rectangular sections and a visible smaller cut-out detail.,data/processed/images/18f1a731757f488ba5187b7a310e9c63.png
61b48e7a6c384e17ae1681c50d8e67b6,Saturn V rocket,data/processed/images/61b48e7a6c384e17ae1681c50d8e67b6.png
8641135cffe747e5a1ce58aee2568db0,"A large pile of mixed waste materials, primarily plastic and paper debris, is situated in an industrial recycling or waste processing facility.",data/processed/images/8641135cffe747e5a1ce58aee2568db0.png
c59ac76d46df4f85b66657581ca433b3,A small house with a tiled roof.,data/processed/images/c59ac76d46df4f85b66657581ca433b3.png
a69ece90424048aaa78f710069639657,"Two beige multi-story buildings on a green base with pathways, a cluster of red structures resembling houses or tents, two stylized suns—one red and one yellow—and a red and white flag with a crescent and stars.",data/processed/images/a69ece90424048aaa78f710069639657.png
e42bbb5e1afd48b08669d2b3ac45a5e5,A detailed neuron structure positioned on a rectangular base.,data/processed/images/e42bbb5e1afd48b08669d2b3ac45a5e5.png
2a6cba231bcf4ba78db0541756609af6,Hammer with wooden handle for sale.,data/processed/images/2a6cba231bcf4ba78db0541756609af6.png
3029f2ca6c3d481ca1dae14117ca5c07,"A simple sword with a gray blade, yellow guard and pommel, and a brown handle.",data/processed/images/3029f2ca6c3d481ca1dae14117ca5c07.png
ce4d883532604c189b830e8e7b30fbc9,Matte white cube with sharp edges and flat surfaces.,data/processed/images/ce4d883532604c189b830e8e7b30fbc9.png
1f5e1abe86634cc28c451fe0524b8224,A house and trees on a grassy field.,data/processed/images/1f5e1abe86634cc28c451fe0524b8224.png
8ba06efaaba6452ba825789f752d5dab,A set of two objects featuring one bulbous bottle with a short neck and one tapered cylindrical container.,data/processed/images/8ba06efaaba6452ba825789f752d5dab.png
8e12234f242d492cac7b1cd3f0347e42,A large rectangular building with brick walls and a blue gable roof supported by wooden trusses.,data/processed/images/8e12234f242d492cac7b1cd3f0347e42.png
ee055861e3d44e52822dc2c0bf22e4e6,A fish and knife on a cutting board with a frying pan nearby.,data/processed/images/ee055861e3d44e52822dc2c0bf22e4e6.png
57900dda116a4f85b72cbd5287248000,"A stylized character features an oversized spherical head, large expressive eyes, short black hair, and a smirk. The character wears a red short-sleeve shirt, blue pants, yellow shoes, and white gloves.",data/processed/images/57900dda116a4f85b72cbd5287248000.png
7f05713c5f6144d8b6ba9a3e2464197d,A metal bucket.,data/processed/images/7f05713c5f6144d8b6ba9a3e2464197d.png
a873843f130b4b8fa9866f641000d7bf,"A pixelated yellow creature with a large single eye and blue ears, sitting on a red and green circular base.",data/processed/images/a873843f130b4b8fa9866f641000d7bf.png
9edd9379c52244a3ad53f8d8755d1b4c,"A wooden staircase segment with a handrail, positioned inside a cubic frame with illuminated inner walls.",data/processed/images/9edd9379c52244a3ad53f8d8755d1b4c.png
f74b06a154364b22bc4efe0912b2c7be,A thin rectangular panel with various irregularly shaped cutouts throughout its surface.,data/processed/images/f74b06a154364b22bc4efe0912b2c7be.png
284ba5558fb0496f9ccd1a9540347fe2,"Elongated and textured, resembling a branch or a piece of coral, with a glossy surface that reflects iridescent hues like blues, purples, and a hint of gold.",data/processed/images/284ba5558fb0496f9ccd1a9540347fe2.png
2e7d0061d4444f33bf992c6aea7cbddd,A bolt-action sniper rifle with a long barrel and a stock.,data/processed/images/2e7d0061d4444f33bf992c6aea7cbddd.png
aec7ec9d3f6840b99557cd846b122f73,"Caption: Logo featuring stylized geometric lungs encircled by abstract shapes, with the text ""Carlos Gomes"" and ""Reabilitação Cardiopulmonar"" beneath.",data/processed/images/aec7ec9d3f6840b99557cd846b122f73.png
a0d45b3540864746887286c29f3b7f9e,"A thin, irregular, translucent object with multiple holes and a surface resembling a worn or decayed leaf or organic material.",data/processed/images/a0d45b3540864746887286c29f3b7f9e.png
340d39dc91e1463c808004d78d7e0f03,"A large pile of mixed waste and recyclables inside an industrial facility, surrounded by bins and machinery.",data/processed/images/340d39dc91e1463c808004d78d7e0f03.png
81c1a86961ec42a7a0a7820719dfa2b1,A multi-level open structure with stairs and railings situated within a surrounding platform featuring cutout sections.,data/processed/images/81c1a86961ec42a7a0a7820719dfa2b1.png
77c1c2c17d0c406887f986cdb0b0ec94,"A detailed classical architectural structure featuring tall columns, an arched entrance, ornate statues on the roofline, and a circular hole in the roof.",data/processed/images/77c1c2c17d0c406887f986cdb0b0ec94.png
04d2c85313c842e4b2b1f07f011c9373,"A complex geometric object with a long, slender arm extending from a broad base, featuring an angular protrusion and a hoop-like opening near the junction.",data/processed/images/04d2c85313c842e4b2b1f07f011c9373.png
8f13b1c17da449488360c14a17ff9638,"A small red room with a wooden door, supported by a central wooden pillar; a white platform between the room and the pillar; and a wooden floor base.",data/processed/images/8f13b1c17da449488360c14a17ff9638.png
f88c0179b5d1404d9ef1dce81984db99,A white modern house situated on a large green lawn with brown bordering ground and a gray driveway or road on one side.,data/processed/images/f88c0179b5d1404d9ef1dce81984db99.png
9de5ecb7171349879ef1723301b24a21,"A commercial building complex with multiple connected structures featuring green roofs, surrounded by extensive parking lots and adjacent green areas.",data/processed/images/9de5ecb7171349879ef1723301b24a21.png
75c0247364b445acb241cae283289991,A three-tiered wooden fountain with blue water.,data/processed/images/75c0247364b445acb241cae283289991.png
384faeb9638a4b3381907a3cc14b822f,"A metal-framed platform structure with two connected stepped sections, supported by vertical posts and base plates.",data/processed/images/384faeb9638a4b3381907a3cc14b822f.png
e81bfec450ff4908958153048c689689,"A rectangular container holding a tall brush on one side, a small box on the other side, and a large book or tablet in the middle.",data/processed/images/e81bfec450ff4908958153048c689689.png
c82266f91f694ab2bb432d82ca3ce3ba,"A cartoon character wearing a yellow and orange outfit, including a raincoat, hoodie, and shirt, with a broken head.",data/processed/images/c82266f91f694ab2bb432d82ca3ce3ba.png
5ea08ab830ba42bc8bfd5804093b033f,"A yellow, stylized cat-shaped figure paired with a round, flat object connected to a short, cylindrical handle.",data/processed/images/5ea08ab830ba42bc8bfd5804093b033f.png
0815e240007949c0a259524fb691a4f0,A geometric open-frame structure composed of interlocking cuboid grids and some solid panels.,data/processed/images/0815e240007949c0a259524fb691a4f0.png
cd4f656a7736481993234dbdfba48fd9,"Rectangular vintage trunk with a dark exterior, reinforced edges, and metal latches.",data/processed/images/cd4f656a7736481993234dbdfba48fd9.png
5848ebc1a2834f998733be365ec71fef,Matte white sphere.,data/processed/images/5848ebc1a2834f998733be365ec71fef.png
12cd8c4319e1453ba7d09bf2284d86ef,"A gray, dome-shaped object with a cylindrical textured extension and a rectangular blue patterned cutout.",data/processed/images/12cd8c4319e1453ba7d09bf2284d86ef.png
7d83cd5458f04930b6b962645079b4fc,"A wooden maraca with a natural wood handle, a black middle section, and a dark red rounded end.",data/processed/images/7d83cd5458f04930b6b962645079b4fc.png
0c414421ad3941c491113b67aac177ec,A yellow and red beaded bag with tassels.,data/processed/images/0c414421ad3941c491113b67aac177ec.png
5558eb73a409467baa7e61ecdcde4bb6,"A stylized architectural composition consisting of a prominent blue skyscraper with geometric facade accents and a flat yellow roof, accompanied by two slender yellow and blue towers with intricate lattice frameworks, all on a plain gray base.",data/processed/images/5558eb73a409467baa7e61ecdcde4bb6.png
8c123f6f73214d33844b0608d33ddc95,"A golden ornamental design featuring a stylized, flowing motif with curved and pointed elements, resembling an abstract tribal or mythical form.",data/processed/images/8c123f6f73214d33844b0608d33ddc95.png
b224b968acc249349e896d429615525e,A yellow pencil with a pink tip.,data/processed/images/b224b968acc249349e896d429615525e.png
d3989c7a3d9e4b6c97da188c5a9bcc3e,"A smooth, solid egg-shaped object with an elongated oval form tapering toward the top.",data/processed/images/d3989c7a3d9e4b6c97da188c5a9bcc3e.png
ccce8c8b41cf4196bf91d454d1edfaa3,Wooden-handled axe for sale.,data/processed/images/ccce8c8b41cf4196bf91d454d1edfaa3.png
854474f92fa5474a91c414cb0d529304,An L-shaped building structure with a blue patterned roof and gray walls.,data/processed/images/854474f92fa5474a91c414cb0d529304.png
33c6924d4fb046e78b48c78ab085ad5c,A pink human ear.,data/processed/images/33c6924d4fb046e78b48c78ab085ad5c.png
de47c8921313435dbc90376c056e9f7a,A vintage red manual coffee grinder with a wooden handle and a small drawer at the base.,data/processed/images/de47c8921313435dbc90376c056e9f7a.png
82204948743d4739a4efd8cc9f177482,A building's roof structure with trusses.,data/processed/images/82204948743d4739a4efd8cc9f177482.png
541787a3a91c442fa7f0b8b9f5cb36cb,A wooden cabinet with a door and a round handle on the left side.,data/processed/images/541787a3a91c442fa7f0b8b9f5cb36cb.png
c4f4c29e15ba4bfa9f070cd494825a46,A small blue airplane is flying above a green square patch of grass with scattered plants and a red circular object.,data/processed/images/c4f4c29e15ba4bfa9f070cd494825a46.png
